ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Profesion_Construcción,Profesion_Empresarial,Profesion_Funcionario,Profesion_Otros,Profesion_Servicios,Profesion_Técnico,Zona_Centro,Zona_Levante,Zona_Noreste,Zona_Noroeste,Zona_Norte,Zona_Periferia,Zona_Sur,Campaña__0,Campaña__1,Campaña__3,Campaña__4,Campaña__5,Cluster_PCA,Cluster_tSNE,t-SNE1,t-SNE2,PC1,PC2
CLI9682,0,0,47,1,2,0,9,1,31654,1287,30,1,115,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,4,-8.722573,-22.923418,0.6558174241580867,2.572946487775608
CLI9683,0,1,64,1,2,1,4,1,70518,1091,80,0,200,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-72.79145,3.705691,-1.7227492697889408,0.8430408508959979
CLI9684,1,1,45,1,2,2,4,1,38746,824,30,0,569,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,-5.047972,72.23161,-0.785181663763217,2.032322325112554
CLI9685,0,0,31,0,0,0,3,2,20397,202,30,1,270,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,62.064846,-31.246258,2.0118646136906344,-0.20223056270381484
CLI9686,1,0,29,1,0,0,4,2,27752,1857,30,0,366,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,67.81941,2.518899,2.6884422023125096,0.20677724928752952
CLI9687,1,0,32,1,1,0,2,2,26526,1169,30,1,256,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,33.13044,-78.239265,1.6118983350936795,-0.7480914400160982
CLI9688,1,0,36,1,1,0,1,2,22696,1537,30,0,201,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,20.11447,-63.90351,1.5911208831265782,-1.2296887174860984
CLI9689,0,0,43,1,2,0,1,2,96775,1169,50,0,48,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,4,6.554676,-29.64635,-0.25686092230300855,-1.5165357886094133
CLI969,1,0,21,0,0,0,5,3,23100,1995,30,1,389,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,2,52.386795,39.11562,3.679464223135896,0.6974990508244238
CLI9690,1,1,56,1,2,1,4,1,34276,583,30,0,86,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,-7.080164,14.941145,-0.7464782865912702,1.218155781965878
CLI9691,1,1,51,1,2,2,4,1,110457,622,80,0,303,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,-66.79051,26.780764,-2.244012502806133,1.6276957348200523
CLI9692,1,1,42,0,2,2,6,2,88033,1951,30,1,255,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,2,7.8432374,60.125633,-0.025262784945413175,2.8330537275615013
CLI9693,1,1,29,1,0,1,3,2,19037,1029,30,0,418,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,44.67869,60.853115,1.766620834517274,0.7214502993114777
CLI9694,0,1,46,1,2,1,4,1,52139,1385,30,0,232,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,3,-2.0238826,13.689466,-0.3968191998320715,1.1329751519020714
CLI9695,0,1,47,1,2,1,3,1,126111,642,80,0,96,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,-58.43623,-9.030461,-2.054275392226902,0.2498729264326667
CLI9696,1,1,58,1,2,0,4,1,49068,1639,30,0,559,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,4,-17.843632,-29.1841,-0.21579787837001407,0.30010916154466105
CLI9697,1,1,51,1,2,0,4,1,72443,915,80,0,303,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,-53.837162,-35.75895,-1.1413869663806286,-0.015793632413102082
CLI9698,0,1,44,1,2,1,3,1,100879,1031,30,1,262,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,-24.961329,32.835423,-1.1953123496381068,0.477207373873177
CLI9699,1,1,78,1,2,0,2,1,37672,1033,50,1,290,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,-39.34617,-57.602135,-1.299176606883866,-0.7325016771524379
CLI97,1,1,64,1,2,1,1,1,26340,603,30,0,298,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,-29.621843,40.226727,-1.2500600824831856,-0.2527114735730813
CLI970,1,0,24,0,0,0,4,3,21510,1512,30,0,444,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,68.7302,50.81216,3.347343242798955,0.23606591986565392
CLI9700,1,1,35,1,1,2,4,2,21735,1997,30,0,384,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,2,25.399715,70.715225,1.2333428283205676,2.05171188835604
CLI9701,1,0,45,1,2,0,2,1,90353,686,50,0,421,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,-0.5631922,-55.432613,-0.913781018269869,-1.0031832727975716
CLI9702,0,0,51,1,2,0,2,1,62892,759,50,0,462,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,-2.0923157,-50.97466,-0.7433512103768093,-0.9239848401632844
CLI9703,1,1,44,1,2,2,4,1,32537,179,30,1,112,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,3,-11.364386,64.62066,-0.9316700877502689,2.0690286285360546
CLI9704,1,0,32,0,1,0,5,2,26250,962,30,1,194,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25.877075,4.034451,1.834360155331526,0.712652982586885
CLI9705,1,1,28,1,0,1,2,2,22922,2961,30,0,190,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,2,39.75077,67.4624,2.4639239292795487,0.21021660780844056
CLI9706,0,1,57,1,2,0,1,1,99087,1209,50,0,72,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,-34.60664,-25.961037,-1.3652888219518071,-1.3658904701549937
CLI9707,1,0,33,1,1,0,5,2,27198,1537,30,0,342,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,30.713758,9.972764,2.010784821329549,0.6926189604814006
CLI9709,1,0,35,0,1,0,4,2,21200,1537,30,0,484,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44.689915,-11.585215,1.8229613187045857,0.17970993671868915
CLI971,1,1,30,0,0,0,3,2,27443,1146,30,0,304,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,76.304794,-31.628946,2.1487274782739467,-0.10296219153906713
CLI9710,0,0,36,0,1,0,4,2,18593,11,30,0,429,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21.080515,-4.603198,1.3702959231878538,0.283935914078544
CLI9711,0,0,54,1,2,0,1,1,103279,1404,50,1,196,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,4,-11.649349,-88.13396,-1.2093442452888223,-1.5837400596483304
CLI9712,0,0,47,1,2,0,4,1,30164,1404,30,0,54,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,-9.569237,-36.730022,0.32590812352076337,0.1980397967812402
CLI9713,1,1,53,1,2,0,1,1,54238,818,50,0,176,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,-34.448223,-62.162266,-1.0407664369251037,-1.2815431742840349
CLI9714,1,0,45,0,2,0,2,1,58982,1698,30,0,183,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,-7.095065,-61.899227,-0.12284624259605392,-0.9083830468530544
CLI9715,0,0,32,1,1,0,2,2,22414,893,30,0,538,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,32.0297,-80.98336,1.554140043231644,-0.7279488401578064
CLI9716,0,0,39,1,1,0,2,2,23757,1997,30,0,343,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46.998596,-36.00446,1.669927304514598,-0.8067986331668028
CLI9717,1,1,45,1,2,1,2,1,128055,1376,50,0,407,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,-40.913815,22.655277,-1.6710199725333839,-0.18009827555083877
CLI9718,0,1,52,1,2,1,4,1,43558,837,30,0,501,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,3,-16.130154,40.71582,-0.7575662309788348,1.1333780784593728
CLI9719,0,1,58,1,2,1,3,1,107734,7,80,1,263,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-63.673435,11.65667,-2.465556015514976,0.28514511242224094
CLI9721,0,1,44,1,2,2,2,1,78744,1721,50,0,599,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4,3,-17.425043,82.87736,-1.347459433581491,0.7885996142361933
CLI9722,1,1,51,1,2,0,1,1,71111,1189,50,1,118,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,-44.663223,-63.415054,-1.0341823620813364,-1.3418095399515595
CLI9723,0,0,40,1,1,0,4,2,70834,1629,30,0,459,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,23.133162,-30.58068,1.3137707506273069,0.09289749336142505
CLI9724,0,1,78,1,2,0,6,1,40392,915,30,0,421,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,4,-16.617653,-20.904436,-0.7851896412816453,1.28992999717944
CLI9725,0,1,33,0,1,1,2,2,28397,133,30,1,369,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,32.19342,40.437263,0.6798205149979987,0.27672837600656
CLI9726,0,1,44,0,2,1,4,1,30671,2043,30,0,334,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,3,-1.2251475,11.256748,0.12028308494048418,1.1685948188697246
CLI9727,1,1,47,0,2,1,5,1,74425,1209,30,1,279,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,-5.4382353,23.21742,-0.6228751899507258,1.5630244371250952
CLI9728,1,1,44,1,2,1,3,1,109155,1422,30,0,132,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,-14.584196,18.681957,-1.0355244078409087,0.4889479872375433
CLI9729,1,1,43,0,2,1,4,2,54243,893,30,0,396,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,3,4.1968293,36.726906,0.07108551863030681,1.1461952452315676
CLI973,0,0,35,0,1,0,5,2,26242,847,30,0,373,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,41.64455,-10.470308,1.6150999284841916,0.6725073101176906
CLI9730,1,1,54,0,2,2,7,1,74743,1267,30,0,203,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,-2.559765,55.25238,-0.9276441379942911,3.382130443081528
CLI9731,1,1,56,0,2,1,5,1,126289,994,200,0,50,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,-97.77738,15.103442,-3.2062530177547726,0.6394676532142367
CLI9732,0,1,43,0,2,1,9,2,47471,709,30,0,489,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4,2,36.564762,23.812853,0.5676187901271322,3.5928991594025788
CLI9733,1,1,25,0,0,0,5,3,25272,2409,30,0,156,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,47.638393,38.54685,3.551299776894185,0.8323800408838197
CLI9734,1,1,58,0,2,1,6,1,96211,1639,30,1,365,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,3,-2.437959,25.224625,-0.8657378182268244,1.9854058840677975
CLI9735,0,0,39,0,1,0,5,2,19814,1629,30,0,142,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,2,31.69477,11.793797,1.9759700940208962,0.7161669992579548
CLI9736,1,0,39,0,1,0,4,2,31473,1767,30,1,289,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,12.51363,5.7046385,1.8048591169615644,0.19532455836256338
CLI9737,1,1,33,1,1,0,9,2,27252,1537,30,0,31,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,40.97299,0.8968799,2.2448584560471385,2.780217008717312
CLI9738,1,1,43,0,2,1,1,2,102060,1951,120,0,501,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,-78.196686,-20.913258,-1.2060749831106126,-0.8696487524924658
CLI9739,1,0,42,1,2,0,3,2,106456,939,30,0,153,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,0.882103,-28.09455,-0.13393395297988236,-0.5265161325235783
CLI974,1,1,41,0,1,1,4,2,73879,202,30,0,160,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,24.916254,41.858524,0.22588614219445619,1.127064441852163
CLI9740,0,0,58,0,2,0,1,1,127167,642,120,0,336,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,-74.97547,-32.84674,-2.4073968229740412,-1.8826749051351404
CLI9741,0,0,40,1,1,0,1,2,120497,1169,50,1,357,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,4,25.248718,-40.57127,0.13260635961722203,-1.5701184285062546
CLI9742,1,0,36,0,1,0,4,2,31698,1008,30,0,123,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1.5772489,-5.56471,1.5974225843041046,0.2159687936063893
CLI9743,0,0,44,1,2,0,1,1,122906,686,50,0,593,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,4,2.8319824,-56.1924,-1.3319173238710946,-1.5779139950601118
CLI9744,0,1,40,1,1,1,4,2,84187,1353,30,0,358,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,18.176184,46.766296,0.45962267903377596,1.013778058342453
CLI9745,1,0,34,0,1,0,5,2,26905,1284,30,0,195,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,2,27.649878,7.4995313,1.896661114507765,0.7025965166979153
CLI9746,1,0,34,0,1,0,2,2,29398,1606,30,0,536,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,34.623505,-73.770256,1.6929415221786308,-0.767921425271082
CLI9747,1,1,45,1,2,1,4,1,118693,686,30,0,534,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,3,-10.49715,22.7807,-1.3322125356741186,0.9719418202954239
CLI9748,1,1,53,0,2,1,4,1,52461,974,30,0,411,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,3,-15.518401,40.568047,-0.8258601853300274,1.105611958351179
CLI9749,0,1,42,1,2,1,3,2,36920,87,30,0,465,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,2,8.809548,26.09578,-0.2193287571552866,0.6871044711077317
CLI975,0,0,36,1,1,0,3,2,18353,87,30,0,381,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.868086,-5.430179,1.3022184254217817,-0.2022936962196635
CLI9750,1,1,54,0,2,0,5,1,43565,1697,30,0,450,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4,4,-30.862028,-45.328022,-0.044004476339769616,0.7466075722289199
CLI9751,1,1,46,1,2,0,1,1,24734,1111,30,0,312,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,4,-23.7641,-35.33428,-0.15448413465965272,-1.0820716101333252
CLI9752,1,1,31,1,0,2,9,2,24910,1882,30,1,324,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,43.944828,22.791134,2.3146837609218114,4.479335326678926
CLI9753,1,1,56,0,2,2,4,1,35644,1052,30,0,119,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3,-3.9816864,71.81516,-0.937549261844182,2.0449791446937655
CLI9754,1,1,45,0,2,1,2,1,117544,709,120,0,193,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-84.37903,-20.84495,-2.47676750505252,-0.43895241546542807
CLI9755,0,1,63,0,2,1,6,1,101409,915,30,0,552,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,3,-6.8987317,26.845129,-1.308374296210277,1.9996413527442025
CLI9756,1,1,74,1,2,0,1,1,111011,1267,50,0,539,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,-46.987633,-72.05177,-1.9892980725845097,-1.4296955757209875
CLI9757,1,1,32,0,1,1,5,2,26085,1445,30,1,212,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,33.10477,27.787249,1.505323843214954,1.6931945696272435
CLI9759,1,1,54,1,2,2,2,1,90940,1111,50,1,259,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,-18.106394,84.96324,-1.944425154059958,0.7852051408460362
CLI976,0,1,63,0,2,0,1,1,57274,583,30,0,283,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,4,-30.977074,-34.210022,-1.1074493380126964,-1.1365675357915959
CLI9760,0,0,31,0,0,0,3,2,25782,1629,30,0,279,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,67.64613,-11.755306,2.4782919911579393,-0.26285272618905053
CLI9761,0,1,53,0,2,1,4,1,41923,1404,30,1,366,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,3,-2.3158898,12.501116,-0.4529062772978517,1.1676765856707954
CLI9762,0,1,56,0,2,1,4,1,124325,583,200,0,208,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,-96.25172,15.986707,-3.330846130774239,0.22060931500846784
CLI9763,0,1,53,0,2,1,6,1,125361,661,200,1,269,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-96.19845,14.93751,-3.0429145461565703,1.1810218371911974
CLI9764,0,1,53,0,2,1,5,1,35333,603,30,0,480,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,3,-4.111277,17.469252,-0.5785269154395636,1.695929540795767
CLI9766,0,1,43,0,2,1,4,2,21984,709,30,1,131,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,3,3.2971392,36.705936,0.34457999073838363,1.2405444094635476
CLI9767,0,1,55,0,2,1,5,1,76664,779,30,0,205,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,3,-7.3439612,23.83463,-0.9997137959122503,1.5790544709014067
CLI9768,0,0,36,0,1,0,9,2,22367,1721,30,0,555,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,40.733917,1.4389178,2.449975477534359,2.6408611276394436
CLI9769,0,0,39,1,1,0,1,2,25395,686,30,0,83,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,38.69978,-45.988075,1.073322785715658,-1.2536026033759702
CLI977,1,0,39,1,1,0,3,2,23091,985,30,0,191,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60.2377,-53.4758,1.5081740310195286,-0.24101071994469847
CLI9770,1,1,33,0,1,2,5,2,30488,824,30,1,303,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,23.448736,67.46153,0.8579860133320175,2.547770683641988
CLI9771,0,1,51,0,2,1,1,1,92740,1189,120,0,599,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,-81.83194,-19.417402,-2.1797762982795366,-0.8175685793773351
CLI9772,1,0,40,0,1,0,4,2,39215,1882,30,1,251,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,13.049296,5.9704275,1.7407684527871794,0.1714482588529473
CLI9773,1,0,47,0,2,0,1,1,25077,1561,30,1,172,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,-6.671321,-42.27497,0.14179559885333462,-1.2463954586535944
CLI9774,1,1,29,0,0,0,1,2,25323,1857,30,1,238,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,80.15604,-32.682247,2.2593521551132336,-1.0899337044533914
CLI9775,1,1,36,0,1,0,2,2,28718,1491,30,1,119,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,28.789373,-21.434053,1.449781860050158,-0.6103086722682316
CLI9777,0,1,54,1,2,2,5,1,53127,1541,30,0,459,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,3,-0.44851032,69.36767,-0.7956498477283955,2.4636934753405697
CLI9778,1,1,53,1,2,1,5,1,104135,1189,30,1,283,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4,3,-5.7779255,24.723331,-1.0908468643997602,1.4884810331603258
CLI9779,1,0,34,1,1,0,1,2,26743,1629,30,0,234,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,46.341087,-42.244614,1.5270857980162291,-1.2928215142051125
CLI978,0,0,29,1,0,0,3,2,28530,2099,30,0,104,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,68.902725,-5.2654276,2.5666172393161224,-0.3345721946644735
CLI9780,0,1,42,0,2,1,2,2,51622,1008,30,0,339,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,12.745459,29.721376,-0.031574866910552335,0.17975085872128088
CLI9781,0,0,23,0,0,0,1,3,17307,2685,30,0,93,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,88.47369,16.467768,3.550934770959073,-1.2444876306745054
CLI9782,0,1,55,0,2,1,5,1,94165,1502,30,1,246,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,-3.789369,24.251799,-0.9195409941399547,1.5078415473109301
CLI9783,1,0,25,0,0,0,6,3,27717,2651,30,1,331,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,48.865353,28.628654,3.8719992757655604,1.152379689935129
CLI9785,1,1,78,0,2,0,1,1,49854,1287,30,1,358,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,-41.207752,-53.41036,-1.241207810645165,-1.1701901380046067
CLI9786,1,0,22,0,0,0,6,3,16902,2237,30,0,188,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,52.15544,29.604239,3.9077822559970485,1.1922020935509112
CLI9788,1,1,32,0,1,1,3,2,27720,1077,30,1,298,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,30.176733,31.747976,1.156105513543194,0.7316484675188945
CLI9789,1,1,46,1,2,1,4,1,126839,1326,80,0,93,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,-80.40275,8.328384,-1.7920622127827177,0.6623026220077771
CLI979,1,0,34,1,1,0,2,2,20691,156,30,0,113,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13.881674,-8.533039,1.253192331769235,-0.6974530631403558
CLI9790,1,0,22,0,0,0,6,3,17844,2616,30,0,47,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,2,49.170303,28.86822,4.036822097091222,1.1774397289481093
CLI9791,1,1,40,0,1,0,6,2,27614,939,30,0,83,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,32.753426,-6.6303477,1.5552193385598683,1.3524126659712463
CLI9792,0,1,46,0,2,2,6,1,117677,1287,30,0,222,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4,3,-0.021832278,59.431396,-1.2771343132790225,2.770992606263887
CLI9793,1,0,20,0,0,0,4,3,15292,1685,30,0,207,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,67.651054,54.828598,3.5742500597360185,0.2433778643821846
CLI9794,1,0,28,0,0,0,2,2,20576,203,30,0,396,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,64.936615,-33.506424,1.9851542636515145,-0.6903295019037291
CLI9795,0,0,33,0,1,0,8,2,24507,1376,30,0,187,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,39.582012,0.7619934,2.2756433644718657,2.1585056453995146
CLI9796,0,0,31,0,0,0,9,2,29713,1031,30,0,100,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,48.640705,12.110632,2.808349325430701,2.652259478717739
CLI9797,1,1,46,1,2,0,6,1,100487,622,30,1,199,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,4,-11.41333,-27.611664,-0.642092781162425,1.1481971741170118
CLI9798,1,1,42,1,2,0,4,2,58529,1077,30,1,250,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0.7315051,-23.242825,0.3624460398503006,0.23484837638190895
CLI9799,1,1,46,1,2,1,2,1,34956,837,30,0,525,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,3,-27.497862,41.826717,-0.7170137501682478,0.18180773165321976
CLI98,0,0,42,1,2,0,1,2,60797,1836,50,0,331,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,14.61015,-33.749496,0.2886108579678486,-1.4873777914452586
CLI980,0,0,58,1,2,0,1,1,90300,681,50,0,232,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4,-16.13074,-83.757,-1.4350501895824195,-1.5207493123165283
CLI9800,0,1,57,0,2,1,5,1,49869,74,30,0,297,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,3,-15.33881,28.392923,-1.0239160711707749,1.677255121245148
CLI9801,0,1,32,1,1,1,2,2,22615,1882,30,1,343,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,24.003975,28.080029,1.4068085975301492,0.23532804653905767
CLI9802,1,1,44,1,2,0,2,1,105369,1123,50,0,207,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,-51.893925,-67.25035,-1.1509678931132448,-0.9564649728901962
CLI9803,0,0,42,0,2,0,2,2,69179,778,30,0,374,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,6.521294,-26.704784,0.20641576089262423,-0.8566004332939573
CLI9804,1,1,41,1,1,1,4,2,59372,1859,30,1,367,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,2,13.827004,47.28033,0.9869223642765715,1.1135833872867664
CLI9805,0,1,72,0,2,0,1,1,54591,1267,30,0,479,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,-41.35008,-53.60838,-1.1520087386528886,-1.1887954642225043
CLI9808,0,1,52,1,2,1,5,1,31166,1326,30,1,198,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,-12.639268,43.95283,-0.3487577588220128,1.6360800759279381
CLI9809,1,1,63,1,2,1,3,1,39541,1267,30,0,95,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,-23.147326,45.898212,-0.9246666233075892,0.6576064910920011
