ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Campaña__0,Campaña__1,Campaña__3,Campaña__4,Campaña__5,Cluster_PCA,Profesion,Zona
CLI9612,Masculino,No,33,Sí,10-20annos,Bajo,1,Millennials,27245,962,30,No,366,0,0,1,0,0,0,Servicios,Noreste
CLI9613,Femenino,No,35,No,10-20annos,Bajo,3,Millennials,31375,1353,30,Sí,262,1,0,0,0,0,0,Funcionario,Sur
CLI9614,Masculino,Sí,47,Sí,+20annos,Bajo,1,Generacion X,106368,759,50,Sí,301,0,0,0,0,1,2,Servicios,Sur
CLI9615,Femenino,Sí,44,Sí,+20annos,Alto,2,Generacion X,37085,962,50,No,259,1,0,0,0,0,4,Servicios,Sur
CLI9616,Femenino,Sí,96,No,+20annos,Alto,2,Generacion Silenciosa,40548,72,30,Sí,328,0,0,0,0,1,1,Otros,Sur
CLI9617,Masculino,Sí,47,No,+20annos,Bajo,2,Generacion X,36617,681,30,No,139,1,0,0,0,0,2,Otros,Noreste
CLI9618,Masculino,Sí,53,Sí,+20annos,Medio,3,Generacion X,124402,994,80,No,335,0,0,0,0,1,1,Técnico,Levante
CLI9619,Femenino,Sí,64,Sí,+20annos,Medio,2,Generacion X,74931,1658,50,Sí,201,1,0,0,0,0,2,Empresarial,Sur
CLI962,Masculino,Sí,53,Sí,+20annos,Bajo,2,Generacion X,111430,935,50,Sí,225,1,0,0,0,0,2,Servicios,Sur
CLI9620,Masculino,Sí,57,Sí,+20annos,Alto,3,Generacion X,50950,681,30,No,512,0,0,0,1,0,4,Servicios,Noroeste
CLI9621,Femenino,No,33,No,10-20annos,Bajo,3,Millennials,29027,1422,30,Sí,287,1,0,0,0,0,0,Funcionario,Periferia
CLI9622,Femenino,Sí,58,Sí,+20annos,Bajo,2,Generacion X,102310,564,50,No,573,0,0,0,1,0,2,Servicios,Centro
CLI9623,Femenino,Sí,62,Sí,+20annos,Medio,3,Generacion X,46364,974,30,No,580,0,0,0,1,0,4,Servicios,Noroeste
CLI9625,Masculino,Sí,31,No,<10annos,Bajo,5,Millennials,30893,1376,30,No,339,0,0,0,0,1,3,Técnico,Levante
CLI9626,Femenino,Sí,67,Sí,+20annos,Medio,2,Generacion X,85681,1326,50,Sí,340,0,0,0,0,1,1,Servicios,Noroeste
CLI9627,Masculino,Sí,68,Sí,+20annos,Medio,3,Generacion X,35691,1365,30,Sí,113,1,0,0,0,0,4,Otros,Periferia
CLI9628,Femenino,Sí,54,Sí,+20annos,Medio,5,Generacion X,33747,1482,30,No,538,0,0,0,1,0,4,Servicios,Noreste
CLI963,Femenino,Sí,86,No,+20annos,Alto,2,Generacion Silenciosa,41048,876,30,No,362,0,0,0,0,1,1,Servicios,Norte
CLI9630,Masculino,Sí,68,Sí,+20annos,Bajo,2,Generacion X,127836,564,50,Sí,329,0,0,0,0,1,2,Otros,Periferia
CLI9631,Masculino,No,39,Sí,10-20annos,Bajo,1,Millennials,23343,1261,30,Sí,272,1,0,0,0,0,0,Otros,Sur
CLI9632,Femenino,No,53,Sí,+20annos,Bajo,1,Generacion X,44452,759,50,No,526,0,0,0,1,0,2,Servicios,Noroeste
CLI9633,Femenino,Sí,40,Sí,10-20annos,Medio,3,Millennials,56545,847,30,No,209,1,0,0,0,0,4,Servicios,Periferia
CLI9634,Femenino,Sí,62,Sí,+20annos,Medio,5,Generacion X,58868,1756,30,No,235,1,0,0,0,0,4,Servicios,Noroeste
CLI9635,Femenino,Sí,73,No,+20annos,Alto,2,Generacion X,93014,1287,120,No,468,0,0,1,0,0,1,Empresarial,Norte
CLI9636,Masculino,No,44,Sí,+20annos,Bajo,2,Generacion X,117330,847,50,No,99,1,0,0,0,0,2,Servicios,Centro
CLI9637,Femenino,Sí,63,Sí,+20annos,Medio,2,Generacion X,44704,115,50,No,167,1,0,0,0,0,1,Servicios,Levante
CLI9638,Masculino,Sí,46,Sí,+20annos,Medio,3,Generacion X,51259,642,30,Sí,196,1,0,0,0,0,4,Servicios,Norte
CLI9639,Masculino,Sí,39,No,10-20annos,Bajo,3,Millennials,27074,1882,30,No,187,1,0,0,0,0,0,Empresarial,Centro
CLI964,Masculino,Sí,51,Sí,+20annos,Bajo,1,Generacion X,80701,681,50,Sí,335,0,0,0,0,1,2,Servicios,Norte
CLI9640,Masculino,Sí,64,Sí,+20annos,Medio,2,Generacion X,44322,1091,50,No,197,1,0,0,0,0,2,Servicios,Norte
CLI9641,Masculino,No,32,No,10-20annos,Bajo,5,Millennials,30036,1491,30,No,474,0,0,1,0,0,0,Servicios,Noroeste
CLI9642,Masculino,No,29,No,<10annos,Bajo,1,Millennials,30946,1167,30,No,591,0,0,0,1,0,0,Técnico,Centro
CLI9643,Femenino,Sí,92,Sí,+20annos,Alto,2,Generacion Silenciosa,21013,1502,30,No,266,1,0,0,0,0,1,Servicios,Centro
CLI9644,Masculino,Sí,95,Sí,+20annos,Bajo,1,Generacion Silenciosa,121583,1443,50,No,425,0,1,0,0,0,2,Empresarial,Periferia
CLI9645,Masculino,Sí,85,No,+20annos,Alto,2,Generacion Silenciosa,89330,1209,120,No,208,1,0,0,0,0,1,Servicios,Centro
CLI9646,Femenino,No,41,Sí,10-20annos,Bajo,3,Millennials,100442,1813,30,No,107,1,0,0,0,0,0,Servicios,Noroeste
CLI9647,Masculino,Sí,81,No,+20annos,Alto,2,Generacion Silenciosa,92741,661,120,Sí,265,1,0,0,0,0,1,Empresarial,Levante
CLI9648,Masculino,No,30,No,<10annos,Bajo,2,Millennials,22631,755,30,No,439,0,0,1,0,0,0,Servicios,Sur
CLI9649,Femenino,Sí,62,Sí,+20annos,Bajo,1,Generacion X,52358,117,50,No,75,1,0,0,0,0,2,Servicios,Periferia
CLI965,Femenino,Sí,29,No,<10annos,Bajo,4,Millennials,23585,2996,30,Sí,199,1,0,0,0,0,3,Construcción,Noroeste
CLI9650,Femenino,No,30,Sí,<10annos,Bajo,1,Millennials,27981,1606,30,No,321,0,0,0,0,1,0,Funcionario,Noreste
CLI9651,Masculino,Sí,43,Sí,+20annos,Medio,2,Millennials,71284,1537,50,No,69,1,0,0,0,0,2,Servicios,Sur
CLI9652,Masculino,Sí,39,Sí,10-20annos,Medio,2,Millennials,26320,755,30,No,235,1,0,0,0,0,0,Otros,Centro
CLI9653,Masculino,Sí,73,Sí,+20annos,Medio,2,Generacion X,26783,583,30,Sí,280,1,0,0,0,0,4,Otros,Periferia
CLI9654,Femenino,No,52,Sí,+20annos,Bajo,2,Generacion X,65804,1561,50,No,44,1,0,0,0,0,2,Servicios,Noroeste
CLI9655,Femenino,Sí,40,Sí,10-20annos,Medio,2,Millennials,127820,2043,50,No,384,0,0,1,0,0,2,Servicios,Sur
CLI9657,Femenino,Sí,61,Sí,+20annos,Medio,4,Generacion X,71120,1756,80,No,40,1,0,0,0,0,4,Servicios,Centro
CLI9658,Masculino,Sí,45,Sí,+20annos,Medio,3,Generacion X,41339,916,30,No,374,0,0,1,0,0,4,Técnico,Noreste
CLI9659,Femenino,No,29,Sí,<10annos,Bajo,5,Millennials,29942,1098,30,Sí,140,1,0,0,0,0,3,Servicios,Noroeste
CLI966,Masculino,No,29,No,<10annos,Bajo,7,Millennials,23654,2237,30,Sí,111,1,0,0,0,0,3,Funcionario,Noreste
CLI9660,Masculino,Sí,79,Sí,+20annos,Alto,2,Generacion Silenciosa,31656,158,30,No,584,0,1,0,0,0,1,Servicios,Sur
CLI9662,Masculino,Sí,42,Sí,+20annos,Medio,3,Millennials,25560,801,30,Sí,360,0,0,0,0,1,4,Otros,Sur
CLI9663,Masculino,Sí,79,No,+20annos,Bajo,2,Generacion Silenciosa,54327,603,30,No,596,0,0,0,1,0,2,Servicios,Sur
CLI9664,Masculino,No,34,Sí,10-20annos,Bajo,4,Millennials,29899,1537,30,No,369,0,0,1,0,0,0,Funcionario,Norte
CLI9665,Masculino,No,45,Sí,+20annos,Bajo,1,Generacion X,99736,1997,50,No,524,0,1,0,0,0,2,Servicios,Noroeste
CLI9666,Masculino,No,28,No,<10annos,Bajo,2,Millennials,21291,1305,30,Sí,230,1,0,0,0,0,0,Técnico,Sur
CLI9667,Masculino,No,32,Sí,10-20annos,Bajo,1,Millennials,20427,1261,30,Sí,345,0,0,0,0,1,0,Servicios,Sur
CLI9668,Masculino,Sí,91,Sí,+20annos,Alto,2,Generacion Silenciosa,40195,1287,50,No,32,1,0,0,0,0,1,Servicios,Noroeste
CLI9669,Femenino,Sí,56,Sí,+20annos,Medio,4,Generacion X,36162,1013,30,Sí,171,1,0,0,0,0,4,Técnico,Noreste
CLI967,Femenino,No,41,Sí,10-20annos,Bajo,1,Millennials,31726,1445,30,Sí,389,0,0,1,0,0,0,Técnico,Centro
CLI9670,Masculino,Sí,44,Sí,+20annos,Bajo,2,Generacion X,73358,156,50,No,335,0,0,0,0,1,2,Servicios,Norte
CLI9671,Femenino,Sí,84,Sí,+20annos,Medio,2,Generacion Silenciosa,113801,1756,50,No,487,0,0,1,0,0,1,Servicios,Noreste
CLI9672,Masculino,Sí,32,Sí,10-20annos,Bajo,4,Millennials,29033,1008,30,No,410,0,0,1,0,0,0,Servicios,Periferia
CLI9673,Masculino,Sí,51,Sí,+20annos,Bajo,3,Generacion X,118556,896,80,No,183,1,0,0,0,0,2,Servicios,Noreste
CLI9675,Femenino,No,51,Sí,+20annos,Bajo,1,Generacion X,120429,1365,50,No,409,0,1,0,0,0,2,Servicios,Noroeste
CLI9676,Femenino,Sí,81,No,+20annos,Alto,2,Generacion Silenciosa,55037,622,30,No,433,0,0,1,0,0,1,Servicios,Periferia
CLI9677,Masculino,Sí,58,Sí,+20annos,Alto,3,Generacion X,47778,1463,30,No,498,0,1,0,0,0,4,Empresarial,Noroeste
CLI9678,Masculino,Sí,69,Sí,+20annos,Bajo,1,Generacion X,65296,1756,50,No,532,0,1,0,0,0,2,Servicios,Noreste
CLI9679,Femenino,Sí,54,Sí,+20annos,Medio,3,Generacion X,30847,974,30,No,428,0,0,1,0,0,4,Servicios,Periferia
CLI968,Femenino,Sí,83,Sí,+20annos,Alto,1,Generacion Silenciosa,120809,915,50,No,225,1,0,0,0,0,1,Construcción,Sur
CLI9680,Masculino,No,28,Sí,<10annos,Bajo,2,Millennials,24778,1857,30,Sí,306,0,0,0,0,1,0,Otros,Noreste
CLI9681,Masculino,No,51,No,+20annos,Bajo,3,Generacion X,49428,1502,30,No,247,1,0,0,0,0,2,Técnico,Noroeste
CLI9682,Femenino,No,47,Sí,+20annos,Bajo,9,Generacion X,31654,1287,30,Sí,115,1,0,0,0,0,4,Servicios,Noroeste
CLI9683,Femenino,Sí,64,Sí,+20annos,Medio,4,Generacion X,70518,1091,80,No,200,1,0,0,0,0,1,Servicios,Noroeste
CLI9684,Masculino,Sí,45,Sí,+20annos,Alto,4,Generacion X,38746,824,30,No,569,0,0,0,1,0,4,Empresarial,Noroeste
CLI9685,Femenino,No,31,No,<10annos,Bajo,3,Millennials,20397,202,30,Sí,270,1,0,0,0,0,0,Funcionario,Noroeste
CLI9686,Masculino,No,29,Sí,<10annos,Bajo,4,Millennials,27752,1857,30,No,366,0,0,1,0,0,3,Funcionario,Noroeste
CLI9687,Masculino,No,32,Sí,10-20annos,Bajo,2,Millennials,26526,1169,30,Sí,256,1,0,0,0,0,0,Funcionario,Periferia
CLI9688,Masculino,No,36,Sí,10-20annos,Bajo,1,Millennials,22696,1537,30,No,201,1,0,0,0,0,0,Funcionario,Periferia
CLI9689,Femenino,No,43,Sí,+20annos,Bajo,1,Millennials,96775,1169,50,No,48,1,0,0,0,0,2,Técnico,Norte
CLI969,Masculino,No,21,No,<10annos,Bajo,5,Generacion Z,23100,1995,30,Sí,389,0,0,1,0,0,3,Técnico,Levante
CLI9690,Masculino,Sí,56,Sí,+20annos,Medio,4,Generacion X,34276,583,30,No,86,1,0,0,0,0,4,Otros,Levante
CLI9691,Masculino,Sí,51,Sí,+20annos,Alto,4,Generacion X,110457,622,80,No,303,0,0,0,0,1,1,Otros,Noreste
CLI9692,Masculino,Sí,42,No,+20annos,Alto,6,Millennials,88033,1951,30,Sí,255,1,0,0,0,0,4,Empresarial,Norte
CLI9693,Masculino,Sí,29,Sí,<10annos,Medio,3,Millennials,19037,1029,30,No,418,0,0,1,0,0,0,Servicios,Noroeste
CLI9694,Femenino,Sí,46,Sí,+20annos,Medio,4,Generacion X,52139,1385,30,No,232,1,0,0,0,0,4,Técnico,Noroeste
CLI9695,Femenino,Sí,47,Sí,+20annos,Medio,3,Generacion X,126111,642,80,No,96,1,0,0,0,0,1,Otros,Norte
CLI9696,Masculino,Sí,58,Sí,+20annos,Bajo,4,Generacion X,49068,1639,30,No,559,0,1,0,0,0,4,Empresarial,Sur
CLI9697,Masculino,Sí,51,Sí,+20annos,Bajo,4,Generacion X,72443,915,80,No,303,0,0,0,0,1,2,Servicios,Noreste
CLI9698,Femenino,Sí,44,Sí,+20annos,Medio,3,Generacion X,100879,1031,30,Sí,262,1,0,0,0,0,4,Servicios,Noroeste
CLI9699,Masculino,Sí,78,Sí,+20annos,Bajo,2,Generacion X,37672,1033,50,Sí,290,1,0,0,0,0,2,Servicios,Sur
CLI97,Masculino,Sí,64,Sí,+20annos,Medio,1,Generacion X,26340,603,30,No,298,1,0,0,0,0,2,Servicios,Norte
CLI970,Masculino,No,24,No,<10annos,Bajo,4,Generacion Z,21510,1512,30,No,444,0,0,1,0,0,3,Funcionario,Noreste
CLI9700,Masculino,Sí,35,Sí,10-20annos,Alto,4,Millennials,21735,1997,30,No,384,0,0,1,0,0,4,Empresarial,Noroeste
CLI9701,Masculino,No,45,Sí,+20annos,Bajo,2,Generacion X,90353,686,50,No,421,0,0,1,0,0,2,Otros,Centro
CLI9702,Femenino,No,51,Sí,+20annos,Bajo,2,Generacion X,62892,759,50,No,462,0,0,1,0,0,2,Otros,Noreste
CLI9703,Masculino,Sí,44,Sí,+20annos,Alto,4,Generacion X,32537,179,30,Sí,112,1,0,0,0,0,4,Empresarial,Noreste
CLI9704,Masculino,No,32,No,10-20annos,Bajo,5,Millennials,26250,962,30,Sí,194,1,0,0,0,0,0,Técnico,Noroeste
CLI9705,Masculino,Sí,28,Sí,<10annos,Medio,2,Millennials,22922,2961,30,No,190,1,0,0,0,0,3,Técnico,Levante
CLI9706,Femenino,Sí,57,Sí,+20annos,Bajo,1,Generacion X,99087,1209,50,No,72,1,0,0,0,0,2,Empresarial,Sur
CLI9707,Masculino,No,33,Sí,10-20annos,Bajo,5,Millennials,27198,1537,30,No,342,0,0,0,0,1,3,Técnico,Noreste
CLI9709,Masculino,No,35,No,10-20annos,Bajo,4,Millennials,21200,1537,30,No,484,0,0,1,0,0,0,Servicios,Centro
CLI971,Masculino,Sí,30,No,<10annos,Bajo,3,Millennials,27443,1146,30,No,304,0,0,0,0,1,0,Técnico,Periferia
CLI9710,Femenino,No,36,No,10-20annos,Bajo,4,Millennials,18593,11,30,No,429,0,0,1,0,0,0,Técnico,Periferia
CLI9711,Femenino,No,54,Sí,+20annos,Bajo,1,Generacion X,103279,1404,50,Sí,196,1,0,0,0,0,2,Servicios,Noroeste
CLI9712,Femenino,No,47,Sí,+20annos,Bajo,4,Generacion X,30164,1404,30,No,54,1,0,0,0,0,0,Técnico,Periferia
CLI9713,Masculino,Sí,53,Sí,+20annos,Bajo,1,Generacion X,54238,818,50,No,176,1,0,0,0,0,2,Servicios,Centro
CLI9714,Masculino,No,45,No,+20annos,Bajo,2,Generacion X,58982,1698,30,No,183,1,0,0,0,0,2,Servicios,Noreste
CLI9715,Femenino,No,32,Sí,10-20annos,Bajo,2,Millennials,22414,893,30,No,538,0,0,0,1,0,0,Funcionario,Periferia
CLI9716,Femenino,No,39,Sí,10-20annos,Bajo,2,Millennials,23757,1997,30,No,343,0,0,0,0,1,0,Servicios,Noroeste
CLI9717,Masculino,Sí,45,Sí,+20annos,Medio,2,Generacion X,128055,1376,50,No,407,0,0,1,0,0,2,Servicios,Sur
CLI9718,Femenino,Sí,52,Sí,+20annos,Medio,4,Generacion X,43558,837,30,No,501,0,0,0,1,0,4,Servicios,Noreste
CLI9719,Femenino,Sí,58,Sí,+20annos,Medio,3,Generacion X,107734,7,80,Sí,263,1,0,0,0,0,1,Servicios,Noreste
CLI9721,Femenino,Sí,44,Sí,+20annos,Alto,2,Generacion X,78744,1721,50,No,599,0,1,0,0,0,4,Servicios,Sur
CLI9722,Masculino,Sí,51,Sí,+20annos,Bajo,1,Generacion X,71111,1189,50,Sí,118,1,0,0,0,0,2,Servicios,Centro
CLI9723,Femenino,No,40,Sí,10-20annos,Bajo,4,Millennials,70834,1629,30,No,459,0,1,0,0,0,0,Empresarial,Noreste
CLI9724,Femenino,Sí,78,Sí,+20annos,Bajo,6,Generacion X,40392,915,30,No,421,0,0,1,0,0,4,Servicios,Noreste
CLI9725,Femenino,Sí,33,No,10-20annos,Medio,2,Millennials,28397,133,30,Sí,369,0,0,1,0,0,0,Técnico,Sur
CLI9726,Femenino,Sí,44,No,+20annos,Medio,4,Generacion X,30671,2043,30,No,334,0,0,0,0,1,4,Técnico,Sur
CLI9727,Masculino,Sí,47,No,+20annos,Medio,5,Generacion X,74425,1209,30,Sí,279,1,0,0,0,0,4,Otros,Noroeste
CLI9728,Masculino,Sí,44,Sí,+20annos,Medio,3,Generacion X,109155,1422,30,No,132,1,0,0,0,0,4,Otros,Sur
CLI9729,Masculino,Sí,43,No,+20annos,Medio,4,Millennials,54243,893,30,No,396,0,0,1,0,0,4,Otros,Periferia
CLI973,Femenino,No,35,No,10-20annos,Bajo,5,Millennials,26242,847,30,No,373,0,0,1,0,0,0,Servicios,Noroeste
CLI9730,Masculino,Sí,54,No,+20annos,Alto,7,Generacion X,74743,1267,30,No,203,1,0,0,0,0,4,Empresarial,Noroeste
CLI9731,Masculino,Sí,56,No,+20annos,Medio,5,Generacion X,126289,994,200,No,50,1,0,0,0,0,1,Servicios,Periferia
CLI9732,Femenino,Sí,43,No,+20annos,Medio,9,Millennials,47471,709,30,No,489,0,0,1,0,0,4,Técnico,Centro
CLI9733,Masculino,Sí,25,No,<10annos,Bajo,5,Generacion Z,25272,2409,30,No,156,1,0,0,0,0,3,Funcionario,Noroeste
CLI9734,Masculino,Sí,58,No,+20annos,Medio,6,Generacion X,96211,1639,30,Sí,365,1,0,0,0,0,4,Técnico,Norte
CLI9735,Femenino,No,39,No,10-20annos,Bajo,5,Millennials,19814,1629,30,No,142,1,0,0,0,0,3,Técnico,Sur
CLI9736,Masculino,No,39,No,10-20annos,Bajo,4,Millennials,31473,1767,30,Sí,289,1,0,0,0,0,0,Empresarial,Noreste
CLI9737,Masculino,Sí,33,Sí,10-20annos,Bajo,9,Millennials,27252,1537,30,No,31,1,0,0,0,0,3,Técnico,Noreste
CLI9738,Masculino,Sí,43,No,+20annos,Medio,1,Millennials,102060,1951,120,No,501,0,0,0,1,0,2,Técnico,Periferia
CLI9739,Masculino,No,42,Sí,+20annos,Bajo,3,Millennials,106456,939,30,No,153,1,0,0,0,0,2,Servicios,Noreste
CLI974,Masculino,Sí,41,No,10-20annos,Medio,4,Millennials,73879,202,30,No,160,1,0,0,0,0,4,Otros,Noreste
CLI9740,Femenino,No,58,No,+20annos,Bajo,1,Generacion X,127167,642,120,No,336,0,0,0,0,1,2,Empresarial,Centro
CLI9741,Femenino,No,40,Sí,10-20annos,Bajo,1,Millennials,120497,1169,50,Sí,357,0,0,0,0,1,2,Técnico,Norte
CLI9742,Masculino,No,36,No,10-20annos,Bajo,4,Millennials,31698,1008,30,No,123,1,0,0,0,0,0,Técnico,Norte
CLI9743,Femenino,No,44,Sí,+20annos,Bajo,1,Generacion X,122906,686,50,No,593,0,0,0,1,0,2,Técnico,Noroeste
CLI9744,Femenino,Sí,40,Sí,10-20annos,Medio,4,Millennials,84187,1353,30,No,358,0,0,0,0,1,4,Servicios,Sur
CLI9745,Masculino,No,34,No,10-20annos,Bajo,5,Millennials,26905,1284,30,No,195,1,0,0,0,0,3,Técnico,Centro
CLI9746,Masculino,No,34,No,10-20annos,Bajo,2,Millennials,29398,1606,30,No,536,0,0,0,1,0,0,Técnico,Noroeste
CLI9747,Masculino,Sí,45,Sí,+20annos,Medio,4,Generacion X,118693,686,30,No,534,0,0,0,1,0,4,Funcionario,Levante
CLI9748,Masculino,Sí,53,No,+20annos,Medio,4,Generacion X,52461,974,30,No,411,0,0,1,0,0,4,Servicios,Noroeste
CLI9749,Femenino,Sí,42,Sí,+20annos,Medio,3,Millennials,36920,87,30,No,465,0,0,1,0,0,4,Servicios,Norte
CLI975,Femenino,No,36,Sí,10-20annos,Bajo,3,Millennials,18353,87,30,No,381,0,0,1,0,0,0,Empresarial,Centro
CLI9750,Masculino,Sí,54,No,+20annos,Bajo,5,Generacion X,43565,1697,30,No,450,0,0,1,0,0,4,Servicios,Sur
CLI9751,Masculino,Sí,46,Sí,+20annos,Bajo,1,Generacion X,24734,1111,30,No,312,0,0,0,0,1,2,Técnico,Centro
CLI9752,Masculino,Sí,31,Sí,<10annos,Alto,9,Millennials,24910,1882,30,Sí,324,0,0,0,0,1,3,Empresarial,Periferia
CLI9753,Masculino,Sí,56,No,+20annos,Alto,4,Generacion X,35644,1052,30,No,119,1,0,0,0,0,4,Otros,Centro
CLI9754,Masculino,Sí,45,No,+20annos,Medio,2,Generacion X,117544,709,120,No,193,1,0,0,0,0,1,Servicios,Noroeste
CLI9755,Femenino,Sí,63,No,+20annos,Medio,6,Generacion X,101409,915,30,No,552,0,0,0,1,0,4,Técnico,Noreste
CLI9756,Masculino,Sí,74,Sí,+20annos,Bajo,1,Generacion X,111011,1267,50,No,539,0,1,0,0,0,2,Servicios,Noroeste
CLI9757,Masculino,Sí,32,No,10-20annos,Medio,5,Millennials,26085,1445,30,Sí,212,1,0,0,0,0,3,Empresarial,Levante
CLI9759,Masculino,Sí,54,Sí,+20annos,Alto,2,Generacion X,90940,1111,50,Sí,259,1,0,0,0,0,1,Servicios,Noroeste
CLI976,Femenino,Sí,63,No,+20annos,Bajo,1,Generacion X,57274,583,30,No,283,1,0,0,0,0,2,Técnico,Sur
CLI9760,Femenino,No,31,No,<10annos,Bajo,3,Millennials,25782,1629,30,No,279,1,0,0,0,0,3,Técnico,Noroeste
CLI9761,Femenino,Sí,53,No,+20annos,Medio,4,Generacion X,41923,1404,30,Sí,366,0,0,1,0,0,4,Técnico,Sur
CLI9762,Femenino,Sí,56,No,+20annos,Medio,4,Generacion X,124325,583,200,No,208,1,0,0,0,0,1,Técnico,Periferia
CLI9763,Femenino,Sí,53,No,+20annos,Medio,6,Generacion X,125361,661,200,Sí,269,1,0,0,0,0,1,Técnico,Noroeste
CLI9764,Femenino,Sí,53,No,+20annos,Medio,5,Generacion X,35333,603,30,No,480,0,0,1,0,0,4,Técnico,Noroeste
CLI9766,Femenino,Sí,43,No,+20annos,Medio,4,Millennials,21984,709,30,Sí,131,1,0,0,0,0,4,Técnico,Sur
CLI9767,Femenino,Sí,55,No,+20annos,Medio,5,Generacion X,76664,779,30,No,205,1,0,0,0,0,4,Técnico,Centro
CLI9768,Femenino,No,36,No,10-20annos,Bajo,9,Millennials,22367,1721,30,No,555,0,0,0,1,0,3,Técnico,Centro
CLI9769,Femenino,No,39,Sí,10-20annos,Bajo,1,Millennials,25395,686,30,No,83,1,0,0,0,0,0,Servicios,Noreste
CLI977,Masculino,No,39,Sí,10-20annos,Bajo,3,Millennials,23091,985,30,No,191,1,0,0,0,0,0,Otros,Sur
CLI9770,Masculino,Sí,33,No,10-20annos,Alto,5,Millennials,30488,824,30,Sí,303,0,0,0,0,1,4,Empresarial,Periferia
CLI9771,Femenino,Sí,51,No,+20annos,Medio,1,Generacion X,92740,1189,120,No,599,0,0,0,1,0,2,Técnico,Norte
CLI9772,Masculino,No,40,No,10-20annos,Bajo,4,Millennials,39215,1882,30,Sí,251,1,0,0,0,0,0,Empresarial,Norte
CLI9773,Masculino,No,47,No,+20annos,Bajo,1,Generacion X,25077,1561,30,Sí,172,1,0,0,0,0,2,Otros,Levante
CLI9774,Masculino,Sí,29,No,<10annos,Bajo,1,Millennials,25323,1857,30,Sí,238,1,0,0,0,0,0,Otros,Noreste
CLI9775,Masculino,Sí,36,No,10-20annos,Bajo,2,Millennials,28718,1491,30,Sí,119,1,0,0,0,0,0,Empresarial,Noroeste
CLI9777,Femenino,Sí,54,Sí,+20annos,Alto,5,Generacion X,53127,1541,30,No,459,0,1,0,0,0,4,Técnico,Centro
CLI9778,Masculino,Sí,53,Sí,+20annos,Medio,5,Generacion X,104135,1189,30,Sí,283,1,0,0,0,0,4,Técnico,Periferia
CLI9779,Masculino,No,34,Sí,10-20annos,Bajo,1,Millennials,26743,1629,30,No,234,1,0,0,0,0,0,Servicios,Levante
CLI978,Femenino,No,29,Sí,<10annos,Bajo,3,Millennials,28530,2099,30,No,104,1,0,0,0,0,3,Servicios,Periferia
CLI9780,Femenino,Sí,42,No,+20annos,Medio,2,Millennials,51622,1008,30,No,339,0,0,0,0,1,4,Técnico,Periferia
CLI9781,Femenino,No,23,No,<10annos,Bajo,1,Generacion Z,17307,2685,30,No,93,1,0,0,0,0,3,Funcionario,Norte
CLI9782,Femenino,Sí,55,No,+20annos,Medio,5,Generacion X,94165,1502,30,Sí,246,1,0,0,0,0,4,Otros,Noroeste
CLI9783,Masculino,No,25,No,<10annos,Bajo,6,Generacion Z,27717,2651,30,Sí,331,0,0,0,0,1,3,Funcionario,Noroeste
CLI9785,Masculino,Sí,78,No,+20annos,Bajo,1,Generacion X,49854,1287,30,Sí,358,0,0,0,0,1,2,Servicios,Noroeste
CLI9786,Masculino,No,22,No,<10annos,Bajo,6,Generacion Z,16902,2237,30,No,188,1,0,0,0,0,3,Funcionario,Centro
CLI9788,Masculino,Sí,32,No,10-20annos,Medio,3,Millennials,27720,1077,30,Sí,298,1,0,0,0,0,0,Técnico,Centro
CLI9789,Masculino,Sí,46,Sí,+20annos,Medio,4,Generacion X,126839,1326,80,No,93,1,0,0,0,0,1,Servicios,Centro
CLI979,Masculino,No,34,Sí,10-20annos,Bajo,2,Millennials,20691,156,30,No,113,1,0,0,0,0,0,Técnico,Noroeste
CLI9790,Masculino,No,22,No,<10annos,Bajo,6,Generacion Z,17844,2616,30,No,47,1,0,0,0,0,3,Técnico,Norte
CLI9791,Masculino,Sí,40,No,10-20annos,Bajo,6,Millennials,27614,939,30,No,83,1,0,0,0,0,3,Empresarial,Noroeste
CLI9792,Femenino,Sí,46,No,+20annos,Alto,6,Generacion X,117677,1287,30,No,222,1,0,0,0,0,4,Técnico,Noreste
CLI9793,Masculino,No,20,No,<10annos,Bajo,4,Generacion Z,15292,1685,30,No,207,1,0,0,0,0,3,Funcionario,Sur
CLI9794,Masculino,No,28,No,<10annos,Bajo,2,Millennials,20576,203,30,No,396,0,0,1,0,0,0,Construcción,Noroeste
CLI9795,Femenino,No,33,No,10-20annos,Bajo,8,Millennials,24507,1376,30,No,187,1,0,0,0,0,3,Técnico,Noroeste
CLI9796,Femenino,No,31,No,<10annos,Bajo,9,Millennials,29713,1031,30,No,100,1,0,0,0,0,3,Construcción,Levante
CLI9797,Masculino,Sí,46,Sí,+20annos,Bajo,6,Generacion X,100487,622,30,Sí,199,1,0,0,0,0,4,Otros,Periferia
CLI9798,Masculino,Sí,42,Sí,+20annos,Bajo,4,Millennials,58529,1077,30,Sí,250,1,0,0,0,0,0,Servicios,Centro
CLI9799,Masculino,Sí,46,Sí,+20annos,Medio,2,Generacion X,34956,837,30,No,525,0,0,0,1,0,4,Servicios,Norte
