ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Profesion_Construcción,Profesion_Empresarial,Profesion_Funcionario,Profesion_Otros,Profesion_Servicios,Profesion_Técnico,Zona_Centro,Zona_Levante,Zona_Noreste,Zona_Noroeste,Zona_Norte,Zona_Periferia,Zona_Sur,Campaña__0,Campaña__1,Campaña__3,Campaña__4,Campaña__5
CLI8882,1,1,40,0,1,1,2,1984,2,104841,1491,120,0,179,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8883,0,0,35,0,1,0,4,1989,2,18200,1859,30,0,471,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI8884,1,1,90,0,2,2,2,1934,0,123896,1326,120,1,362,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8885,1,0,31,1,0,0,3,1993,2,18308,1008,30,1,133,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI8886,0,0,46,1,2,0,3,1978,1,91890,1287,80,0,567,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
CLI8887,0,1,66,1,2,2,9,1958,1,22461,1267,30,1,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI8888,0,0,51,1,2,0,1,1973,1,111650,117,50,0,380,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI8889,1,0,34,0,1,0,3,1990,2,21177,1054,30,0,504,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
CLI889,1,1,76,0,2,0,4,1948,1,57473,7,30,0,341,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8890,0,1,55,1,2,0,1,1969,1,114959,1326,50,0,263,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8891,0,0,33,1,1,0,1,1991,2,23776,1974,30,0,113,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CLI8892,0,0,54,1,2,0,3,1970,1,116572,974,80,0,55,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8893,0,1,56,1,2,1,6,1968,1,59567,1072,30,0,564,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
CLI8894,0,1,51,1,2,1,3,1973,1,33471,1561,30,0,232,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8895,1,1,58,1,2,1,4,1966,1,112774,661,80,0,362,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI8896,1,1,72,1,2,2,2,1952,1,96876,779,50,0,362,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8897,0,0,24,0,0,0,5,2000,3,15846,1581,30,0,200,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8898,1,1,72,1,2,1,3,1952,1,64099,798,80,0,508,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
CLI8899,0,1,43,1,2,1,2,1981,2,35014,709,50,0,150,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI89,0,1,40,1,1,0,2,1984,2,25955,2066,30,0,252,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI890,0,1,68,1,2,0,1,1956,1,103882,603,50,1,135,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI8900,1,1,92,1,2,2,2,1932,0,40752,876,50,0,138,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8901,1,0,41,1,1,0,1,1983,2,102459,1859,50,0,116,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI8902,1,1,31,1,0,1,2,1993,2,28072,985,30,0,526,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CLI8903,0,1,90,0,2,2,2,1934,0,125735,622,120,0,552,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI8904,0,1,96,1,2,2,2,1928,0,36195,1248,50,1,196,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI8905,0,0,76,1,2,0,5,1948,1,61551,837,30,0,211,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8906,0,1,56,1,2,2,5,1968,1,48668,818,30,0,294,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI8907,0,1,81,1,2,0,1,1943,0,80040,935,50,1,323,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI8908,0,1,87,1,2,2,2,1937,0,59226,72,50,0,555,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI891,1,1,69,1,2,2,3,1955,1,127478,1033,80,1,304,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI8910,0,0,22,0,0,0,5,2002,3,15814,272,30,1,265,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8911,0,0,47,1,2,0,1,1977,1,85622,798,50,0,197,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI8912,0,0,28,0,0,0,3,1996,2,31946,1685,30,0,200,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8913,1,0,47,1,2,0,4,1977,1,58273,1033,80,1,131,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8914,0,0,46,1,2,0,1,1978,1,116893,72,50,0,279,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8915,1,0,28,1,0,0,4,1996,2,22728,2444,30,0,44,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI8916,1,1,65,1,2,0,1,1959,1,56993,974,50,0,597,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
CLI8917,0,0,54,1,2,0,5,1970,1,76897,759,30,1,113,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8918,0,0,35,0,1,0,4,1989,2,31554,1192,30,0,425,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
CLI8919,1,1,40,1,1,2,2,1984,2,75255,1537,50,0,382,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
CLI892,0,1,40,1,1,0,2,1984,2,89618,133,50,1,256,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8920,1,1,50,1,2,0,3,1974,1,51154,1541,30,1,198,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI8921,1,0,32,1,1,0,3,1992,2,18177,663,30,0,314,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI8922,1,1,41,1,1,0,2,1983,2,54459,1422,50,0,112,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8923,0,1,53,1,2,1,4,1971,1,72512,1052,80,0,229,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI8924,0,0,72,1,2,0,2,1952,1,106622,1502,50,0,334,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8925,1,0,43,0,2,0,2,1981,2,76607,686,120,0,54,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI8926,1,0,28,0,0,0,7,1996,2,25312,1995,30,0,281,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8927,0,1,54,0,2,0,5,1970,1,46573,1404,30,0,155,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8928,0,1,85,1,2,2,2,1939,0,77740,564,50,0,520,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI8929,0,0,42,1,2,0,1,1982,2,41239,778,50,0,575,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
CLI893,0,1,34,0,1,0,2,1990,2,23298,1537,30,0,137,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI8930,1,0,21,1,0,0,6,2003,3,14855,1926,30,0,42,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI8931,0,1,84,1,2,2,2,1940,0,54785,1443,50,0,563,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
CLI8932,1,0,31,1,0,0,4,1993,2,31168,801,30,0,83,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI8933,1,1,56,1,2,1,3,1968,1,93076,564,80,1,102,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CLI8934,0,0,31,1,0,0,5,1993,2,29609,847,30,0,275,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI8935,0,0,46,1,2,0,1,1978,1,44823,974,50,1,105,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8936,1,1,50,1,2,0,1,1974,1,95078,1404,50,1,151,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8937,1,1,69,1,2,2,3,1955,1,60097,915,80,0,134,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8938,0,0,20,0,0,0,6,2004,3,14537,2168,30,0,397,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CLI8939,1,0,29,1,0,0,4,1995,2,21437,2099,30,0,164,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI894,0,0,50,0,2,0,2,1974,1,125382,1658,120,0,150,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8940,1,1,34,1,1,1,2,1990,2,27545,1836,30,0,375,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI8941,1,0,47,1,2,0,4,1977,1,24465,1424,30,0,296,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8942,0,1,66,1,2,0,1,1958,1,61484,1326,50,0,446,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
CLI8943,0,0,40,1,1,0,1,1984,2,62320,1882,50,1,311,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8944,1,0,35,0,1,0,4,1989,2,28712,1721,30,0,407,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI8945,1,1,75,1,2,0,1,1949,1,58584,974,50,0,562,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
CLI8946,1,1,66,1,2,0,1,1958,1,123927,681,50,0,533,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI8947,0,0,46,1,2,0,1,1978,1,97677,74,50,1,177,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI8948,0,0,20,0,0,0,5,2004,3,12015,2582,30,0,152,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI8949,1,1,76,0,2,2,2,1948,1,53281,798,30,1,224,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI895,0,1,50,1,2,1,4,1974,1,26148,1404,30,0,452,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI8950,0,0,46,1,2,0,1,1978,1,25510,1228,30,0,214,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI8951,0,1,77,1,2,0,1,1947,1,75281,994,50,0,302,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
CLI8952,1,0,28,1,0,0,3,1996,2,31979,2616,30,1,136,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8953,1,1,62,1,2,1,3,1962,1,108094,1326,80,0,235,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8954,0,0,44,1,2,0,1,1980,1,115864,847,50,0,212,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8955,1,0,25,0,0,0,6,1999,3,26772,1547,30,0,257,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8956,0,0,22,0,0,0,4,2002,3,16821,1547,30,1,364,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI8957,0,0,43,1,2,0,1,1981,2,24579,985,30,1,226,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8958,0,0,21,0,0,0,4,2003,3,14491,1788,30,1,211,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI8959,1,0,31,1,0,0,1,1993,2,19936,1445,30,0,566,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CLI896,1,0,29,0,0,0,3,1995,2,23518,165,30,1,278,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI8960,1,1,44,0,2,1,2,1980,1,61676,2066,30,0,116,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI8962,1,0,36,0,1,0,4,1988,2,29443,1951,30,0,316,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI8963,1,1,22,0,0,0,2,2002,3,18310,1443,30,0,382,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CLI8964,0,0,39,0,1,0,4,1985,2,20070,755,30,1,188,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8965,1,0,30,1,0,0,5,1994,2,28230,1997,30,1,365,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI8966,0,1,46,1,2,1,2,1978,1,78061,1482,50,1,192,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI8967,1,1,33,0,1,0,4,1991,2,24796,1997,30,0,554,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CLI8968,0,1,62,1,2,1,2,1962,1,25988,1619,30,0,512,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CLI8969,1,1,31,1,0,1,2,1993,2,27836,1215,30,1,376,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI897,1,1,54,0,2,1,4,1970,1,50717,896,30,0,552,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
CLI8970,0,1,42,1,2,1,2,1982,2,48030,1951,50,1,379,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI8971,1,0,29,1,0,0,1,1995,2,21467,995,30,1,229,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8972,1,0,40,0,1,0,1,1984,2,55895,1744,30,0,530,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
CLI8973,1,0,62,0,2,0,1,1962,1,76185,681,120,0,519,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CLI8974,1,0,29,1,0,0,1,1995,2,29316,2996,30,1,243,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI8975,1,0,31,1,0,0,4,1993,2,26935,202,30,0,395,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI8976,1,0,35,0,1,0,5,1989,2,21324,1077,30,1,112,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8977,0,0,57,1,2,0,1,1967,1,123286,1678,50,0,330,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8978,0,0,25,0,0,0,4,1999,3,29243,3065,30,0,82,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI8979,1,0,25,0,0,0,5,1999,3,23638,165,30,0,83,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI898,0,0,42,1,2,0,3,1982,2,64226,847,30,0,179,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8980,1,1,55,1,2,0,2,1969,1,86731,1619,50,0,194,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8981,1,1,29,1,0,0,2,1995,2,28315,2133,30,0,541,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
CLI8982,1,1,44,1,2,0,2,1980,1,109957,893,50,0,529,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI8983,0,1,58,1,2,1,2,1966,1,75426,1697,50,0,347,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8984,1,1,69,1,2,1,3,1955,1,60104,1658,80,0,490,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CLI8985,1,1,68,1,2,2,3,1956,1,53399,798,30,0,475,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI8986,0,0,42,1,2,0,1,1982,2,56198,778,50,1,222,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8987,0,1,63,0,2,1,2,1961,1,76472,1385,120,0,590,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
CLI8988,0,0,47,1,2,0,1,1977,1,74030,1639,50,1,359,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI899,0,1,81,1,2,2,2,1943,0,21450,1678,30,0,206,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8990,1,0,24,0,0,0,5,2000,3,23982,2996,30,0,291,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8991,1,1,75,1,2,0,1,1949,1,24549,115,30,1,188,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8992,0,0,31,1,0,0,1,1993,2,30036,1721,30,1,126,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8993,1,1,36,1,1,1,2,1988,2,18298,1652,30,1,317,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI8994,0,0,42,1,2,0,1,1982,2,126093,1192,50,0,350,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI8995,1,0,25,0,0,0,5,1999,3,27960,2996,30,0,30,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8996,0,0,45,1,2,0,1,1979,1,42446,1031,50,1,318,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI8997,0,0,45,1,2,0,1,1979,1,25108,1836,30,0,221,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8998,0,0,43,1,2,0,1,1981,2,54381,1813,50,1,202,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI8999,0,1,54,0,2,2,2,1970,1,44498,1287,30,0,185,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI9,0,0,36,1,1,0,3,1988,2,27840,156,30,0,540,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CLI90,0,0,46,0,2,0,3,1978,1,24287,818,30,0,438,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI900,1,0,67,1,2,0,1,1957,1,77014,1287,50,0,108,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI9000,0,1,36,1,1,1,2,1988,2,22871,985,30,0,528,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CLI9001,1,1,87,0,2,0,1,1937,0,36413,1443,30,0,578,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI9002,1,1,42,1,2,1,4,1982,2,33531,1077,30,0,62,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI9003,1,0,23,0,0,0,4,2001,3,14578,2099,30,1,272,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI9004,0,1,75,1,2,1,2,1949,1,27297,915,30,0,193,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI9005,1,0,34,1,1,0,3,1990,2,20235,1008,30,1,224,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI9006,1,1,51,0,2,0,3,1973,1,73408,896,30,0,364,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI9007,1,1,39,1,1,1,2,1985,2,26587,1445,30,1,127,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI9008,0,0,46,1,2,0,3,1978,1,51260,818,30,0,149,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI9009,1,1,96,0,2,0,1,1928,0,26361,603,30,1,332,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI901,0,0,29,1,0,0,1,1995,2,23399,1305,30,1,145,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI9010,0,0,42,1,2,0,1,1982,2,111226,985,50,1,259,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI9011,0,1,97,0,2,2,1,1927,0,124834,974,120,1,222,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI9012,0,0,46,1,2,0,1,1978,1,91464,896,50,0,209,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI9013,0,1,29,1,0,1,2,1995,2,24373,1685,30,0,122,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI9014,1,1,39,1,1,2,3,1985,2,26939,1284,30,0,483,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CLI9015,0,1,45,0,2,2,2,1979,1,47729,778,30,1,211,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI9016,1,1,41,1,1,1,2,1983,2,97468,156,50,0,189,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI9017,0,1,45,1,2,1,4,1979,1,128614,1468,200,0,95,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI9019,0,0,36,1,1,0,9,1988,2,21566,709,30,0,220,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI902,0,1,77,1,2,2,2,1947,1,97284,1619,50,0,179,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI9020,0,1,67,1,2,1,4,1957,1,77939,955,80,1,232,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI9021,0,0,21,0,0,0,3,2003,3,12889,1754,30,0,428,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CLI9023,0,1,53,0,2,1,4,1971,1,63556,1717,30,0,504,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
CLI9024,1,1,63,0,2,1,3,1961,1,114177,1189,30,0,552,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CLI9025,0,1,79,0,2,1,3,1945,0,92037,896,30,0,596,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CLI9026,0,0,43,0,2,0,1,1981,2,126731,156,120,0,484,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
CLI9027,0,1,54,1,2,0,3,1970,1,31840,115,30,1,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
CLI9028,0,0,45,1,2,0,4,1979,1,101607,985,30,1,382,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI9029,1,1,72,0,2,2,7,1952,1,102894,915,30,0,249,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI903,0,0,33,0,1,0,3,1991,2,18822,1376,30,0,535,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CLI9030,0,0,24,0,0,0,3,2000,3,20030,2651,30,0,141,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI9031,0,0,25,0,0,0,4,1999,3,26113,2996,30,0,120,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI9032,0,1,45,0,2,0,1,1979,1,33985,1514,30,0,509,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI9033,0,1,46,1,2,0,3,1978,1,26829,1326,30,0,54,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI9034,1,0,20,0,0,0,3,2004,3,22968,2547,30,0,129,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI9035,1,1,54,0,2,0,2,1970,1,40675,1697,30,0,312,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CLI9036,0,1,44,0,2,0,2,1980,1,56380,1997,30,1,142,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI9037,1,1,55,0,2,1,5,1969,1,98840,1033,30,0,257,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI9038,0,0,21,0,0,0,3,2003,3,17200,2547,30,0,210,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI9039,1,0,24,0,0,0,6,2000,3,15953,2754,30,0,101,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI904,0,1,63,1,2,1,4,1961,1,122616,1091,80,1,113,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI9040,1,0,25,0,0,0,8,1999,3,31787,2961,30,0,543,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
CLI9041,1,0,30,1,0,0,6,1994,2,23551,1675,30,0,187,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI9042,1,1,61,0,2,2,8,1963,1,115274,72,30,0,221,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI9043,1,1,35,0,1,1,6,1989,2,31769,1468,30,1,136,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI9044,1,1,63,0,2,0,2,1961,1,75995,583,120,1,358,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI9045,1,1,88,0,2,2,2,1936,0,59186,117,30,1,329,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI9046,1,1,47,0,2,0,4,1977,1,122904,117,200,1,116,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI9047,0,1,87,0,2,2,2,1937,0,118457,1306,120,0,426,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI9048,1,0,28,0,0,0,3,1996,2,20148,1547,30,1,260,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI9049,0,1,64,1,2,1,4,1960,1,95084,72,80,0,308,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI9050,0,1,86,1,2,2,2,1938,0,119808,1561,50,0,50,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI9051,1,1,84,1,2,0,2,1940,0,68218,994,50,0,537,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
CLI9052,1,0,30,0,0,0,3,1994,2,25709,824,30,0,258,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI9053,1,1,52,1,2,1,3,1972,1,114021,1561,80,1,234,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI9054,1,1,47,1,2,1,2,1977,1,25351,1678,30,1,119,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI9055,1,0,34,1,1,0,4,1990,2,23290,179,30,0,462,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI9056,1,0,30,0,0,0,7,1994,2,19863,1836,30,0,141,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
